OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,IRWINID,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Area,Shape__Length
7134,2003,CA,BLM,NOD,SMOKE,0,2003/07/21 00:00:00+00,2003/07/28 00:00:00+00,1,8,1,7784.184,,,,0000U580,,2000,54863335.91,54569.77463
7135,2003,CA,BLM,NOD,RAM,0,2003/07/20 00:00:00+00,2003/07/24 00:00:00+00,1,8,1,182.7516,,,,0000U575,,2000,1288170.203,7667.998276
7136,2003,CA,BLM,NOD,BRUBECK,0,2003/07/23 00:00:00+00,2003/07/24 00:00:00+00,1,8,1,41.54723,,,,0000U598,,2000,292655.6797,2737.385164
7137,2003,CA,BLM,NOD,SHINN,0,2003/07/22 00:00:00+00,2003/07/25 00:00:00+00,1,8,1,594.584,,,,0000U590,,2000,4176914.008,12376.79129
7138,2003,CA,BLM,NOD,SKEDADDLE,0,2003/07/23 00:00:00+00,2003/07/28 00:00:00+00,1,8,1,285.8354,,,,0000U603,,2000,1998111.922,8871.116498
7139,2003,CA,BLM,NOD,TURTLE,0,2003/06/11 00:00:00+00,2003/06/12 00:00:00+00,14,8,1,137.0851,,,,0000D714,,2000,948920.293,7937.050903
7140,2003,CA,BLM,BBD,MAIN,0,2003/07/08 00:00:00+00,2003/07/08 00:00:00+00,14,8,1,28.03885,,,,0000D036,,2000,172196.2578,2263.373775
7141,2003,CA,BLM,BBD,MIDWAY,0,2003/07/30 00:00:00+00,2003/07/30 00:00:00+00,1,8,1,54.30684,,,,0000D072,,2000,329754.043,2940.680108
7142,2003,CA,USF,MNF,SHEEP RIDGE,0,2003/09/03 00:00:00+00,2003/09/09 00:00:00+00,1,2,1,11.37663,,GRINDSTONE COMPLEX,,53,934,2000,77628.26172,1278.981485
7143,2003,CA,USF,MNF,CEDAR 3,0,2003/09/03 00:00:00+00,2003/09/04 00:00:00+00,1,6,1,1.146085,,GRINDSTONE COMPLEX,,75,934,2000,7820.210938,361.3800841
7144,2003,CA,USF,MNF,MIDDLE,0,2003/09/03 00:00:00+00,2003/09/08 00:00:00+00,1,2,1,11.33622,,GRINDSTONE COMPLEX,,71,934,2000,77335.08203,1007.80706
7145,2003,CA,USF,SQF,CHICO,0,2003/06/29 00:00:00+00,2003/06/30 00:00:00+00,9,6,1,24.9212,,,,14,,2000,153723.3008,2202.178464
7146,2003,CA,USF,SQF,HALFWAY,0,2003/07/30 00:00:00+00,2003/08/01 00:00:00+00,1,6,1,34.27248,,,,64,,2000,211311.8867,2601.946387
7147,2003,CA,USF,SQF,RANCHERIA,0,2003/07/10 00:00:00+00,2003/07/11 00:00:00+00,2,6,1,33.99319,,,,24,,2000,208713.8281,1989.742861
7148,2003,CA,BLM,BBD,SOUTH,0,2003/08/01 00:00:00+00,2003/08/02 00:00:00+00,1,8,1,35.50453,,,,0000D079,,2000,214776.2578,4050.740756
7149,2003,CA,BLM,NOD,VALLEY,0,2003/07/22 00:00:00+00,2003/07/24 00:00:00+00,1,8,1,135.2002,,,,0000U589,,2000,964386.8086,6237.861279
7150,2003,CA,BLM,BBD,SAWMILL,0,2003/06/26 00:00:00+00,2003/06/29 00:00:00+00,15,8,1,537.2274,,,,0000D016,,2000,3300999.352,11112.38659
7151,2003,CA,BLM,BBD,POINT,0,2003/07/08 00:00:00+00,2003/07/08 00:00:00+00,9,8,1,177.5443,,,,0000D036,,2000,1090459.449,4052.763745
7152,2003,CA,BLM,BBD,LUNDY FIRE,0,2003/04/24 00:00:00+00,2003/04/26 00:00:00+00,14,8,1,739.7399,,,,0000U861,,2000,4834959.125,23182.66567
7153,2003,CA,BLM,NOD,STEEP,0,2003/07/25 00:00:00+00,2003/07/28 00:00:00+00,1,8,1,5.570854,,,,0000U625,,2000,39010.19141,745.9383154
7154,2003,CA,BLM,NOD,PETE,0,2003/07/25 00:00:00+00,2003/07/28 00:00:00+00,1,8,1,29.62663,,,,0000U622,,2000,207540.8398,2646.898246
7155,2003,CA,BLM,NOD,BARBER,0,2003/07/31 00:00:00+00,2003/08/04 00:00:00+00,1,8,1,1266.971,,,,0000U643,,2000,9079611.656,36668.91333
7156,2003,CA,BLM,NOD,DODGE,0,2003/07/24 00:00:00+00,2003/07/24 00:00:00+00,1,8,1,40.16666,,,,0000U573,,2000,285639.5234,3991.141952
7157,2003,CA,BLM,BBD,HILL,0,2003/06/10 00:00:00+00,2003/06/10 00:00:00+00,2,8,1,17.08043,,,,0000D002,,2000,103924.5078,1875.165563
7158,2003,CA,BLM,BBD,SPANISH,0,2003/07/23 00:00:00+00,2003/07/23 00:00:00+00,2,8,1,23.42282,,,,0000D063,,2000,141792.8945,1734.890647
7159,2003,CA,BLM,BBD,TOOMEY,0,2003/06/20 00:00:00+00,2003/08/26 00:00:00+00,2,8,1,17.10704,,,,0000U919,,2000,107692.8516,1354.131228
7160,2003,CA,BLM,BBD,ROYCE,0,2003/06/29 00:00:00+00,2003/07/07 00:00:00+00,2,8,1,187.9791,,,,0000D020,,2000,1157357.961,8270.635247
7161,2003,CA,BLM,NOD,SNOWSTORM,0,2003/09/04 00:00:00+00,2003/09/04 00:00:00+00,1,8,1,24.16784,,,,0000Z349,,2000,169893.5313,2821.806631
7162,2003,CA,BLM,NOD,SECRET,0,2003/10/15 00:00:00+00,2003/10/19 00:00:00+00,2,8,1,1195.115,,,,0000AWN6,,2000,8405270.953,18880.26679
7163,2003,CA,BLM,BBD,BACCHI,0,2003/06/25 00:00:00+00,2003/06/26 00:00:00+00,10,8,1,60.15599,,,,0000D010,,2000,402558.8281,2808.826779
7164,2003,CA,BLM,BBD,COOPRSTOWN,0,2003/08/26 00:00:00+00,2003/08/27 00:00:00+00,14,8,1,2010.39,,,,0000U932,,2000,13039610.52,17842.56989
7165,2003,CA,USF,CNF,PARADISE,0,2003/10/26 00:00:00+00,2003/11/04 00:00:00+00,7,8,1,56545.7,,,,89,,2000,327740954.8,150346.169
7166,2003,CA,USF,CNF,CEDAR,0,2003/10/25 00:00:00+00,2003/11/05 00:00:00+00,2,8,1,270686,,,,87,,2000,1559594418,431692.8011
7167,2003,CA,USF,STF,MUDD,,2003/08/31 00:00:00+00,2003/10/27 00:00:00+00,1,2,2,4336.844,20090305,,,97,,2000,28654113.04,39833.98799
7168,2003,CA,USF,STF,WHIT,,2003/08/31 00:00:00+00,2003/10/27 00:00:00+00,1,2,2,1003.49,20090305,,,96,,2000,6619018.32,14139.79723
7169,2003,CA,USF,STF,BURGSON,,2003/07/29 00:00:00+00,2003/08/26 00:00:00+00,1,6,1,19.18328,20090305,,,60,,2000,126539.0273,1630.255467
7170,2003,CA,USF,STF,BOX,,2003/07/19 00:00:00+00,2003/12/31 00:00:00+00,1,2,2,1569.071,20090305,,,24,,2000,10281571.95,28088.03547
7171,2003,CA,USF,STF,MOUNTAIN,,2003/07/20 00:00:00+00,2003/12/31 00:00:00+00,1,2,2,2632.773,20090305,,,26,,2000,17255944.37,44344.69343
7172,2003,CA,USF,STF,MERCED,,2003/07/28 00:00:00+00,2003/08/30 00:00:00+00,7,2,1,57.42621,20090305,,,43,,2000,372292.6133,3259.285219
7173,2003,CA,NPS,KNP,SLIDE BLUF,0,2003/08/25 00:00:00+00,2003/12/31 00:00:00+00,1,7,2,32.74517,,,,73,,2000,207772.082,2288.217327
7174,2003,CA,NPS,KNP,WILLIAMS,0,2003/07/28 00:00:00+00,2003/12/31 00:00:00+00,1,7,2,3472.12,,,,38,,2000,21905755.03,30586.54357
7175,2003,CA,NPS,KNP,GIANT,0,2003/07/29 00:00:00+00,2003/12/13 00:00:00+00,1,1,2,275.4718,,,,48,,2000,1731401.695,7194.110913
7176,2003,CA,NPS,KNP,BUCKEYE,0,2003/09/04 00:00:00+00,2003/09/20 00:00:00+00,1,2,1,30.9279,,,,86,,2000,194143.1094,1900.519574
7177,2003,CA,NPS,CNP,DEL NORTE,0,2003/05/25 00:00:00+00,2003/05/25 00:00:00+00,4,6,,0.09372396,Moved ignit pt 75m to nearest level terrain for campsite. Accuracy +-200m?,,,3000,,2000,553.3867188,83.42298053
7178,2003,CA,NPS,YNP,STARR LAKE,0,2003/09/03 00:00:00+00,2003/11/07 00:00:00+00,1,6,1,142.5522, ,,,YNP-3102,,2000,923504.3867,5650.759046
7179,2003,CA,NPS,YNP,WOODLOT,0,2003/07/08 00:00:00+00,2003/11/07 00:00:00+00,7,7,1,480.7464,20090305,,,YNP-1734,,2000,3111308.766,8479.02955
7180,2003,CA,NPS,YNP,WHISKEY,0,2003/07/31 00:00:00+00,2003/11/07 00:00:00+00,1,8,1,1041.117, ,,,2352,,2000,6769498.715,24719.07419
7181,2003,CA,NPS,YNP,TUOLUMNE WF,0,2003/08/31 00:00:00+00,2003/11/07 00:00:00+00,1,7,1,1762.79,,,,2262,,2000,11459857.54,30908.66533
7182,2003,CA,NPS,YNP,TUOLUMNE WFU,0,2003/08/31 00:00:00+00,2003/11/07 00:00:00+00,1,7,1,1826.036, ,,,3034,,2000,11870833.29,17543.35586
7183,2003,CA,NPS,YNP,SNOW,0,2003/07/19 00:00:00+00,2003/11/07 00:00:00+00,1,1,1,166.8107, ,,,2017,,2000,1083345.352,5565.812318
7184,2003,CA,NPS,YNP,TAMARACK,0,2003/07/19 00:00:00+00,2003/11/07 00:00:00+00,1,1,1,96.88058, ,,,2029,,2000,628229.6445,4703.6459
7185,2003,CA,NPS,RWP,TUK,52,2003/10/26 00:00:00+00,2003/11/01 00:00:00+00,18,1,1,278.7794, ,,,52,,2000,1995999.32,9892.271881
7186,2003,CA,NPS,YNP,KIBBIE CMPLX WFU,,2003/07/29 00:00:00+00,2003/11/07 00:00:00+00,1,7,2,5570.187,20090305,,,2261,,2000,36415899.41,52453.83456
7187,2003,CA,NPS,YNP,KIBBIE CMPLX WF,,2003/07/29 00:00:00+00,2003/11/07 00:00:00+00,1,7,1,790.4635,20090305,,,2262,,2000,5161983.195,12255.95163
7188,2002,CA,USF,ENF,ELLIS 2,0,2002/11/15 00:00:00+00,2002/11/25 00:00:00+00,5,6,1,112.5387,,,,93,,2000,744740.9102,8734.127111
7189,2002,CA,USF,ENF,BEAR 2,0,2002/11/24 00:00:00+00,2002/11/25 00:00:00+00,5,2,1,48.81709,,,,99,,2000,323185.0547,3578.721168
7190,2002,CA,USF,BDF,COLD,0,2002/10/13 00:00:00+00,2002/10/20 00:00:00+00,9,8,1,11.18712,,,,156,,2000,66373.28125,1077.403135
7191,2002,CA,USF,BDF,HARRISON,0,2002/10/24 00:00:00+00,2002/10/25 00:00:00+00,3,8,1,32.8327,,,,160,,2000,194494.1836,1857.231908
7192,2002,CA,USF,PNF,FERRIS,0,2002/06/26 00:00:00+00,2002/06/27 00:00:00+00,2,8,1,9.287744,,,,34,,2000,64274.85156,975.7169613
7193,2002,CA,USF,PNF,POPLAR,0,2002/07/30 00:00:00+00,2002/07/31 00:00:00+00,2,8,1,47.84096,,,,87,,2000,328718.4141,2726.781911
7194,2002,CA,USF,ANF,PADUA,0,2002/04/21 00:00:00+00,2002/04/21 00:00:00+00,8,6,1,12.51119,,,,35,,2000,74111.01953,1615.754166
7195,2002,CA,USF,CNF,MATEO,0,2002/05/13 00:00:00+00,2002/05/14 00:00:00+00,9,2,1,1882.25,,,,27,,2000,10971478.07,14608.3724
7196,2002,CA,USF,CNF,PEAK,0,2002/08/09 00:00:00+00,2002/08/11 00:00:00+00,2,6,1,245.0083,,,,79,,2000,1412868.023,5597.695704
7197,2002,CA,CDF,SCU,PG&E#4,3591,2002/08/25 00:00:00+00,2002/08/25 00:00:00+00,11,8,1,200.1544,,,,299,,2000,1305371.621,5313.720359
7198,2002,CA,CDF,SCU,PATTERSON,2163,2002/06/15 00:00:00+00,,14,,1,233.9078,,,,119,,2000,1515318.313,5966.903832
7199,2002,CA,USF,TNF,GRANITE II,0,2002/11/25 00:00:00+00,2002/11/26 00:00:00+00,5,,1,355.8457, ,,,61,,2000,2418853.504,36328.15707
7200,2002,CA,BLM,NOD,MENDIBOURE,0,2002/09/15 00:00:00+00,2002/09/15 00:00:00+00,14,8,1,22.319,,,,657,,2000,158694.3633,1571.592924
7201,2002,CA,CDF,SHU,KESWICK,8895,2002/09/19 00:00:00+00,,9,,1,7.479671,,,,665,,2000,52623.66797,894.2691734
7202,2002,CA,CDF,SHU,CLEAR,8748,2002/09/14 00:00:00+00,,9,,1,2.469844,,,,671,,2000,17309.66016,628.266519
7203,2002,CA,BLM,NOD,AMMEN,4902,2002/08/11 00:00:00+00,2002/08/11 00:00:00+00,9,8,1,42.79679,,,,636,,2000,298851.3008,2258.554349
7204,2002,CA,CDF,TGU,1-Jan,4372,2002/07/21 00:00:00+00,,1,,1,0.9679828,,,,617,,2000,6755.773438,306.1584589
7205,2002,CA,BLM,NOD,36,6123,2002/10/01 00:00:00+00,2002/10/03 00:00:00+00,9,8,1,379.9122,,,,675,,2000,2640391.883,10020.03371
7206,2002,CA,BLM,CDD,TECOPA,0,2002/03/05 00:00:00+00,2002/03/08 00:00:00+00,9,8,1,115.9685,,,,743,,2000,715605.3203,7137.293033
7207,2002,CA,BLM,CDD,HELENDALE,0,2002/05/09 00:00:00+00,2002/05/09 00:00:00+00,9,8,1,32.19297,,,,761,,2000,193415.7305,3333.16211
7208,2002,CA,BLM,NOD,KNOX,0,2002/07/14 00:00:00+00,2002/07/20 00:00:00+00,14,8,1,20.08058,,,,602,,2000,143439.4375,2366.797666
7209,2002,CA,CDF,SKU,MUSSOLINI,2739,2002/07/13 00:00:00+00,2002/07/20 00:00:00+00,2,2,1,3217.744,,,,200,,2000,23207095.47,24162.70977
7210,2002,CA,CDF,SLU,HIGHWAY 58,4041,2002/07/18 00:00:00+00,2002/07/22 00:00:00+00,14,2,1,1285.466,,,,282,,2000,7853160.688,14688.26492
7211,2002,CA,CDF,SLU,DAVIS,2909,2002/06/09 00:00:00+00,2002/06/11 00:00:00+00,14,2,1,2117.687,,,,192,,2000,13019307.88,24042.22063
7212,2002,CA,CDF,TCU,CHINOOK,3633,2002/05/29 00:00:00+00,2002/05/29 00:00:00+00,2,6,1,2.002386,,,,303,,2000,13052.27344,419.987061
7213,2002,CA,CDF,TCU,PG&E#1,3990,2002/06/09 00:00:00+00,2002/06/09 00:00:00+00,2,2,1,266.093,,,,348,,2000,1741130.836,6524.833854
7214,2002,CA,CDF,TCU,WAVERLY,4113,2002/06/12 00:00:00+00,2002/06/12 00:00:00+00,2,2,1,71.82471,,,,373,,2000,469233.2305,3608.578098
7215,2002,CA,CDF,TCU,MCPHEE,6163,2002/08/09 00:00:00+00,2002/08/09 00:00:00+00,2,2,1,64.12989,,,,623,,2000,416804.4688,3239.381361
7216,2002,CA,CDF,TCU,HOWELL,6452,2002/08/17 00:00:00+00,2002/08/17 00:00:00+00,10,2,1,80.33696,,,,663,,2000,524658.4844,3585.774496
7217,2002,CA,CDF,TCU,VALLEY,7577,2002/09/24 00:00:00+00,2002/09/24 00:00:00+00,14,1,1,11.80769,,,,788,,2000,77521.375,1305.908769
7218,2002,CA,CDF,TCU,WILLOW,7590,2002/09/24 00:00:00+00,2002/09/24 00:00:00+00,2,7,1,165.9398,,,,790,,2000,1088721.793,5265.712693
7219,2002,CA,CDF,TCU,MANUEL,7668,2002/09/26 00:00:00+00,2002/09/27 00:00:00+00,10,1,1,9.737571,,,,800,,2000,63989.67188,1480.779011
7220,2002,CA,CDF,TCU,"SPI #3 ""SOURGRASS""",9171,2002/11/25 00:00:00+00,2002/11/30 00:00:00+00,5,1,1,635.0515,,,,938,,2000,4184001.355,15774.82537
7221,2002,CA,CDF,TCU,"SPI #5 ""WINTON""",9177,2002/11/25 00:00:00+00,2002/11/25 00:00:00+00,5,1,1,38.96273,,,,945,,2000,257448.8125,2348.22516
7222,2002,CA,CDF,TCU,"SPI #4 ""MILL CREEK #1""",9178,2002/11/25 00:00:00+00,2002/11/30 00:00:00+00,5,1,1,52.64925,,,,939,,2000,346752.6992,2332.76481
7223,2002,CA,CDF,TCU,"SPI #6 ""SPUR 4""",9254,2002/11/27 00:00:00+00,2002/12/01 00:00:00+00,5,1,1,36.19624,,,,955,,2000,239150.7773,2262.489574
7224,2002,CA,CDF,TCU,SPI #9,9259,2002/11/27 00:00:00+00,2002/12/01 00:00:00+00,5,1,1,11.12693,,,,958,,2000,73415.13672,1434.961957
7225,2002,CA,BLM,CDD,SANDY,0,2002/07/01 00:00:00+00,2002/07/02 00:00:00+00,9,8,1,17.72243,,,,829,,2000,109200.1172,3503.21265
7226,2002,CA,BLM,NOD,BLACK,0,2002/07/12 00:00:00+00,2002/07/16 00:00:00+00,1,8,1,1511.936,,,,584,,2000,10628872.93,14941.31081
7227,2002,CA,BLM,NOD,HORSE,0,2002/07/12 00:00:00+00,2002/07/15 00:00:00+00,1,8,1,91.16408,,,,583,,2000,640804.1797,3826.120805
7228,2002,CA,CDF,MEU,BURNS,7499,2002/09/19 00:00:00+00,2002/09/21 00:00:00+00,14,2,1,491.7473,,,,288,,2000,3372909.484,7694.635483
7229,2002,CA,CDF,MEU,SHAMROCK,6543,2002/08/20 00:00:00+00,2002/08/21 00:00:00+00,2,2,1,271.0761,,,,245,,2000,1850716.445,7152.9962
7230,2002,CA,CDF,SCU,CROY,4160,2002/09/23 00:00:00+00,,2,,1,3007.446,,,,0,,2000,19154510.99,29001.09935
7231,2002,OR,USF,SIF,BISCUIT,3,2002/07/13 00:00:00+00,2002/11/08 00:00:00+00,1,8,1,501082,,BISCUIT COMPLEX,,3,,2000,3708702192,545191.7425
7232,2002,CA,USF,SRF,SHELLY,35,2002/07/28 00:00:00+00,2002/08/02 00:00:00+00,9,8,1,843.6793,,,,999,,2000,6164140.102,13334.80412
7233,2002,CA,USF,SRF,GO,0,2002/09/10 00:00:00+00,2002/09/10 00:00:00+00,9,8,1,17.35108,,,,47,,2000,124558.7266,1558.415923
7234,2002,CA,DOD,AFV,HAYBAIL,345,2002/06/07 00:00:00+00,2002/06/07 00:00:00+00,14,1,1,1.317139,,,,345,,2000,7908.347656,357.9064945
7235,2002,CA,DOD,AFV,SUDDEN,364,2002/06/15 00:00:00+00,2002/06/15 00:00:00+00,11,1,1,7503.215,,,,364,,2000,44869403.82,60121.18701
7236,2002,CA,DOD,AFV,TRAILER_PARK,390,2002/06/26 00:00:00+00,2002/06/26 00:00:00+00,14,1,1,0.07349458,,,,390,,2000,441.3867188,84.59077513
7237,2002,CA,DOD,AFV,CYPRESS,0,2002/07/08 00:00:00+00,2002/07/08 00:00:00+00,11,1,1,137.1089,,,,0,,2000,820120.5938,6747.815301
7238,2002,CA,DOD,AFV,POWER_PLANT,545,2002/08/28 00:00:00+00,2002/08/28 00:00:00+00,14,1,1,0.05372769,,,,545,,2000,322,178.6455914
7239,2002,CA,CDF,TCU,"SPI #12 ""MILL CREEK #2""",9365,2002/11/25 00:00:00+00,2002/11/30 00:00:00+00,5,1,1,36.49817,,,,969,,2000,240325.7539,2356.864307
7240,2002,CA,BLM,NOD,ANNIE,0,2002/07/12 00:00:00+00,2002/07/13 00:00:00+00,1,1,1,292.0637,,,,586,,2000,2135929.559,6428.659809
7241,2002,CA,BLM,NOD,TWENTY-NINE,0,2002/08/14 00:00:00+00,,14,,1,134.368,,,,638,,2000,968339.6289,4185.47082
7242,2002,CA,USF,TOI,CANNON,0,2002/06/15 00:00:00+00,2002/07/16 00:00:00+00,4,8,1,26684.13,,,,0,,2000,176504974.7,97533.19776
7243,2002,CA,USF,ANF,BEAR,0,2002/07/10 00:00:00+00,2002/07/10 00:00:00+00,2,6,1,7.982593,,,,110,,2000,47904.44531,1048.495531
7244,2002,CA,USF,ANF,BOUQUET,0,2002/05/11 00:00:00+00,2002/05/13 00:00:00+00,9,6,1,4285.11,,,,47,,2000,25618677.64,32172.223
7245,2002,CA,USF,ANF,ARTESIAN,0,2002/06/26 00:00:00+00,2002/06/26 00:00:00+00,9,6,1,21.76321,,,,96,,2000,130206.082,1565.120687
7246,2002,CA,USF,ANF,SANTA ANITA,0,2002/08/12 00:00:00+00,2002/08/12 00:00:00+00,7,6,1,27.70605,,,,132,,2000,164218.4922,2017.207214
7247,2002,CA,USF,CNF,INDIAN,0,2002/03/31 00:00:00+00,2002/03/31 00:00:00+00,9,6,1,193.1655,,,,16,,2000,1133299.516,4262.964561
7248,2002,CA,USF,CNF,HOLY,0,2002/01/23 00:00:00+00,2002/01/27 00:00:00+00,4,6,1,74.32557,,,,3,,2000,435511.8359,2811.174405
7249,2002,CA,USF,CNF,NATE,0,2002/02/09 00:00:00+00,2002/02/09 00:00:00+00,9,6,1,23.20061,,,,5,,2000,134849.2969,1845.409829
7250,2002,CA,USF,CNF,GARNET,0,2002/07/13 00:00:00+00,2002/07/17 00:00:00+00,9,2,1,1155.778,,,,60,,2000,6654711.219,10961.58901
7251,2002,CA,USF,CNF,TROY,0,2002/06/19 00:00:00+00,2002/06/21 00:00:00+00,4,2,1,1557.872,,,,45,,2000,8953324.098,12729.03402
7252,2002,CA,USF,CNF,BOBCAT,0,2002/08/24 00:00:00+00,2002/08/24 00:00:00+00,9,6,1,738.5582,,,,81,,2000,4233069.695,8616.378896
7253,2002,CA,USF,SQF,POWERHOUSE,0,2002/07/04 00:00:00+00,2002/07/12 00:00:00+00,7,6,1,26.43615,,,,32,,2000,164478.2148,2818.074628
7254,2002,CA,CCO,ORC,SHADY CANYON,0,2002/05/30 00:00:00+00,,11,,1,3.149384,,,,0,,2000,18427.42969,685.8606327
7255,2002,CA,CDF,TCU,"SPI #13 ""SKULL""",9366,2002/11/25 00:00:00+00,2002/11/30 00:00:00+00,5,1,1,19.85106,,,,970,,2000,130474.25,2101.396819
7256,2002,CA,CDF,TCU,SPI #14,9367,2002/11/30 00:00:00+00,2002/11/30 00:00:00+00,5,1,1,18.01762,,,,971,,2000,118677.2617,1376.135599
7257,2002,CA,CDF,TUU,BOSWELL,7270,2002/07/11 00:00:00+00,2002/07/11 00:00:00+00,2,1,1,15.092,,,,125,,2000,94194.64844,1565.405454
7258,2002,CA,CDF,TUU,FRITZ,8656,2002/08/13 00:00:00+00,2002/08/13 00:00:00+00,7,1,1,69.63414,,,,161,,2000,435260.1328,3468.23759
7259,2002,CA,CDF,TUU,GRANITE,4572,2002/05/14 00:00:00+00,2002/05/14 00:00:00+00,6,1,1,74.49519,,,,51,,2000,462462.4453,3169.971366
